event_id,template_id,customer_id,channel,message,order_id,account_tier,created_at,sla_due_at,intent,sentiment,priority,expected_policy,expected_action,reviewed_by
evt_01554,general_question:03,cust_0113,social,"Hey - is the replacement charger covered by your returns window, whenever you get a chance. Thanks.",ord_58938,standard,2026-04-21T11:53:00+00:00,2026-04-22T18:53:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01555,general_question:01,cust_0214,chat,"Good morning, This is disappointing - does the replacement charger come in other sizes. Appreciate it.",ord_18428,enterprise,2026-04-09T09:57:00+00:00,2026-04-10T07:57:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01556,ambiguous:04,cust_0288,phone,"Good morning, Thanks for the help earlier - what are my options if the replacement charger never shows up. Thanks.",ord_48834,standard,2026-04-27T19:00:00+00:00,2026-04-28T11:00:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01557,delivery_issue:01,cust_0223,chat,"Hey - the parcel with order 40917 is running behind schedule, and I am not happy about how long it has taken.",ord_95283,free,2026-04-28T17:54:00+00:00,2026-04-30T05:54:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01558,complaint:11,cust_0720,phone,"Good morning, This is disappointing - the way the blue headphones was dealt with reflects badly on your company. Appreciate it.",ord_69344,standard,2026-04-26T02:10:00+00:00,2026-04-28T21:10:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_01559,refund_request:01,cust_0513,email,"Hi, Hi there, please reverse the charge on the kitchen scale. Regards.",ord_42241,standard,2026-04-13T14:02:00+00:00,2026-04-14T12:02:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01560,general_question:07,cust_0149,phone,"Hello, is there a student discount available on the replacement charger. Regards.",ord_99194,free,2026-04-20T02:35:00+00:00,2026-04-21T11:35:00+00:00,general_question,positive,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01561,refund_request:00,cust_0494,social,"Good morning, Quick question - I would like my money back for order 88214. Thanks.",ord_89591,standard,2026-04-19T13:25:00+00:00,2026-04-20T01:25:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01562,delivery_issue:12,cust_0775,email,"Hi there, the estimated date for the running shoes has passed with no update.",ord_95706,free,2026-04-18T11:40:00+00:00,2026-04-18T16:40:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_01563,refund_request:12,cust_0733,chat,"Hello, I want to send the standing desk back for a credit to my account. Thanks. Thanks.",ord_62080,standard,2026-04-20T10:23:00+00:00,2026-04-21T02:23:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01564,tracking_request:05,cust_0282,chat,"Good morning, I want to follow the journey of my order 40917, whenever you get a chance. Thanks.",ord_23279,standard,2026-05-05T02:10:00+00:00,2026-05-05T17:10:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01565,delivery_issue:10,cust_0090,phone,"Hello, Honestly, the tracking for the kitchen scale has not moved in five days. I expected better than this. Please let me know.",ord_22922,standard,2026-05-05T09:02:00+00:00,2026-05-05T18:02:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01566,complaint:12,cust_0803,email,I keep being promised callbacks about order 88214 that never happen. At this point I have run out of patience. Thanks.,ord_56912,standard,2026-05-02T02:01:00+00:00,2026-05-03T05:01:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_01567,delivery_issue:13,cust_0843,email,"Hi, my order containing the replacement charger appears to be lost in transit. This has been a frustrating experience. Appreciate it.",ord_93569,standard,2026-04-20T07:39:00+00:00,2026-04-21T22:39:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01568,tracking_request:07,cust_0884,chat,"Hello, is there a reference number I can use to watch the wireless keyboard, whenever you get a chance. Appreciate it.",ord_95214,standard,2026-04-08T22:22:00+00:00,2026-04-10T11:22:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01569,tracking_request:12,cust_0492,social,"Hi, Hello, can you confirm the expected date for the blue headphones. Thanks. Appreciate it.",ord_65196,standard,2026-04-18T08:27:00+00:00,2026-04-18T15:27:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01570,tracking_request:02,cust_0157,email,"Hello, what is the current location of the parcel with the wireless keyboard. At this point I have run out of patience.",ord_30706,standard,2026-04-14T07:47:00+00:00,2026-04-17T03:47:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01571,ambiguous:03,cust_0413,email,"Honestly, still waiting on my monthly plan and still nobody has explained why. I expected better than this. Regards.",ord_10247,free,2026-04-22T00:39:00+00:00,2026-04-24T01:39:00+00:00,complaint,positive,normal,escalate,create_ticket,synthetic_generator
evt_01572,tracking_request:05,cust_0021,social,"Good morning, I want to follow the journey of my the standing desk, whenever you get a chance. Please let me know.",ord_74149,standard,2026-04-30T03:29:00+00:00,2026-04-30T22:29:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01573,delivery_issue:06,cust_0589,email,the my monthly plan order missed its promised window. This has been a frustrating experience. Regards.,ord_48146,standard,2026-04-19T08:04:00+00:00,2026-04-19T19:04:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01574,refund_request:09,cust_0800,phone,"Hi, I am returning the wireless keyboard, what happens with the payment. Please advise. Please let me know.",ord_58897,free,2026-04-10T23:26:00+00:00,2026-04-11T11:26:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01575,refund_request:03,cust_0210,social,"Hi, Honestly, I no longer want the kitchen scale and expect the amount returned. I expected better than this. Thanks.",ord_79184,standard,2026-04-18T14:14:00+00:00,2026-04-21T00:14:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_01576,refund_request:13,cust_0306,email,"raise a return for the running shoes and refund me please, which is really not good enough.",ord_95977,standard,2026-04-17T14:50:00+00:00,2026-04-19T19:50:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_01577,general_question:05,cust_0876,chat,"Good morning, what payment methods work for my monthly plan, whenever you get a chance. Thanks.",ord_80422,standard,2026-04-30T23:48:00+00:00,2026-05-02T13:48:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01578,ambiguous:06,cust_0686,social,"Hey - Hi there, I have given up waiting for teh standing desk, just close it out for me. Regards.",ord_71895,standard,2026-04-11T04:56:00+00:00,2026-04-13T23:56:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01579,general_question:09,cust_0190,email,"Honestly, can the wireless keyboard be gift wrapped. I expected better than this. Thanks.",ord_81755,free,2026-04-11T22:14:00+00:00,2026-04-14T07:14:00+00:00,general_question,negative,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01580,delivery_issue:07,cust_0499,chat,"Honestly, the driver could not find my address for the blue headphones. I expected better than this. Thanks.",ord_27166,standard,2026-04-30T19:50:00+00:00,2026-05-01T13:50:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01581,delivery_issue:07,cust_0176,chat,"Hi, the driver could not find my address for the kitchen scale, which is really not good enough. Appreciate it.",ord_58010,free,2026-04-22T04:05:00+00:00,2026-04-22T16:05:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01582,complaint:06,cust_0648,phone,"Hello, every person I speak to about the kitchen scale tells me something different. Thanks.",ord_82366,standard,2026-04-25T01:15:00+00:00,2026-04-25T15:15:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_01583,general_question:07,cust_0268,email,"Hey - is there a student discount available on my monthly plan, whenever you get a chance. Regards.",ord_71344,enterprise,2026-04-13T19:10:00+00:00,2026-04-14T23:10:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01584,tracking_request:13,cust_0406,social,"Hi there, looking for an update on where the running shoes has got to. Please let me know.",ord_31404,enterprise,2026-04-13T08:00:00+00:00,2026-04-15T04:00:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01585,refund_request:02,cust_0218,email,"Hello, Honestly, can you send this the replacement charger back and return teh payment. I expected better than this. Regards.",ord_11766,enterprise,2026-04-29T04:50:00+00:00,2026-04-29T11:50:00+00:00,refund_request,neutral,high,refund_review,refund_review,synthetic_generator
evt_01586,refund_request:11,cust_0617,social,"Hi there, is it possible to undo the purchase of the kitchen scale. Please let me know.",ord_65805,standard,2026-04-20T00:52:00+00:00,2026-04-20T18:52:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01587,tracking_request:05,cust_0452,social,"Good morning, Hello, I want to follow the journey of my order 88214. Thanks. Please let me know.",ord_72760,standard,2026-04-26T20:58:00+00:00,2026-04-29T20:58:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01588,refund_request:09,cust_0031,email,"I am returning the standing desk, what happens with teh payment. Please advise. Thanks.",ord_58417,standard,2026-04-19T18:36:00+00:00,2026-04-20T22:36:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01589,complaint:00,cust_0500,chat,"Good morning, this is the third time I have written about the replacement charger and nobody replies. At this point I have run out of patience. Thanks.",ord_31271,free,2026-05-02T18:56:00+00:00,2026-05-03T06:56:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_01590,complaint:12,cust_0446,phone,"Hi, This is disappointing - I keep being promised callbacks about order 40917 that never happen.",ord_46786,standard,2026-04-21T13:00:00+00:00,2026-04-22T06:00:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_01591,tracking_request:06,cust_0545,phone,"Hi, could you tell me which stage order 40917 is at. Regards.",ord_97126,standard,2026-04-06T10:22:00+00:00,2026-04-07T17:22:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01592,general_question:12,cust_0305,email,are spare parts available for the replacement charger. Appreciate it.,ord_20456,standard,2026-04-22T11:45:00+00:00,2026-04-23T20:45:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_01593,delivery_issue:01,cust_0688,email,"Good morning, This is disappointing - the parcel with the running shoes is running behind schedule. Thanks.",ord_12069,free,2026-04-06T18:14:00+00:00,2026-04-09T17:14:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_01594,tracking_request:01,cust_0117,phone,"Hello, can I get a status update on the standing desk. Appreciate it.",ord_98117,standard,2026-05-02T20:33:00+00:00,2026-05-03T02:33:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_01595,delivery_issue:04,cust_0434,social,"Hi, shipment containing the annual subscription seems stuck at the depot. Please advise. Appreciate it.",ord_16766,free,2026-04-24T06:35:00+00:00,2026-04-26T21:35:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_01596,delivery_issue:04,cust_0899,chat,"Hi, Hi there, shipment containing the running shoes seems stuck at the depot.",ord_15165,standard,2026-04-24T23:35:00+00:00,2026-04-26T11:35:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_01597,ambiguous:06,cust_0700,chat,"Hello, Hello, I have given up waiting for the kitchen scale, just close it out for me. Thanks. Regards.",ord_25469,free,2026-04-07T06:17:00+00:00,2026-04-09T06:17:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_01598,ambiguous:03,cust_0237,phone,still waiting on the wireless keyboard and still nobody has explained why. At this point I have run out of patience. Please let me know.,ord_57076,enterprise,2026-05-03T07:02:00+00:00,2026-05-03T13:02:00+00:00,complaint,negative,high,escalate,create_ticket,synthetic_generator
evt_01599,refund_request:05,cust_0388,phone,"Hi, the order 88214 arrived damaged so I want compensation for it. At this point I have run out of patience.",ord_28166,standard,2026-04-08T06:32:00+00:00,2026-04-10T16:32:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
